"Easting","Northing","Longitude","Latitude","Elevation"
495436.7,6405304.9,116.951428571429,-32.4894897959184,371.1669921875
495436.7,6405418,116.951428571429,-32.4884693877551,375.257751464844
495436.6,6405531.1,116.951428571429,-32.4874489795918,382.478698730469
495436.6,6405644.3,116.951428571429,-32.4864285714286,386.699798583984
495436.5,6405757.4,116.951428571429,-32.4854081632653,392.357757568359
495436.5,6405870.5,116.951428571429,-32.484387755102,394.475830078125
495436.4,6405983.6,116.951428571429,-32.4833673469388,393.253173828125
495436.3,6406096.7,116.951428571429,-32.4823469387755,389.302124023438
495436.3,6406209.8,116.951428571429,-32.4813265306123,385.806488037109
495436.2,6406322.9,116.951428571429,-32.480306122449,383.479705810547
495436.2,6406436,116.951428571429,-32.4792857142857,382.809448242188
495436.1,6406549.2,116.951428571429,-32.4782653061225,385.058502197266
495436.1,6406662.3,116.951428571429,-32.4772448979592,386.439086914062
495436,6406775.4,116.951428571429,-32.4762244897959,386.481842041016
495436,6406888.5,116.951428571429,-32.4752040816327,386.626678466797
495435.9,6407001.6,116.951428571429,-32.4741836734694,379.609558105469
495435.9,6407114.7,116.951428571429,-32.4731632653061,371.749633789062
495435.8,6407227.8,116.951428571429,-32.4721428571429,366.807312011719
495435.8,6407341,116.951428571429,-32.4711224489796,361.930450439453
495435.7,6407454.1,116.951428571429,-32.4701020408163,358.618896484375
495435.7,6407567.2,116.951428571429,-32.4690816326531,360.468475341797
495435.6,6407680.3,116.951428571429,-32.4680612244898,365.285552978516
495435.6,6407793.4,116.951428571429,-32.4670408163265,373.081024169922
495435.5,6407906.5,116.951428571429,-32.4660204081633,368.326477050781
495435.5,6408019.6,116.951428571429,-32.465,364.680511474609
495572.2,6402477.1,116.952857142857,-32.515,350.944854736328
495572.1,6402590.3,116.952857142857,-32.5139795918367,354.444519042969
495572.1,6402703.4,116.952857142857,-32.5129591836735,354.995330810547
495572,6402816.5,116.952857142857,-32.5119387755102,353.107025146484
495572,6402929.6,116.952857142857,-32.5109183673469,351.88232421875
495571.9,6403042.7,116.952857142857,-32.5098979591837,346.823577880859
495571.9,6403155.8,116.952857142857,-32.5088775510204,340.882720947266
495571.8,6403268.9,116.952857142857,-32.5078571428571,337.053558349609
495571.8,6403382,116.952857142857,-32.5068367346939,333.650329589844
495571.7,6403495.2,116.952857142857,-32.5058163265306,330.055358886719
495571.7,6403608.3,116.952857142857,-32.5047959183673,328.023468017578
495571.6,6403721.4,116.952857142857,-32.5037755102041,326.050964355469
495571.6,6403834.5,116.952857142857,-32.5027551020408,324.567962646484
495571.5,6403947.6,116.952857142857,-32.5017346938776,324.97021484375
495571.5,6404060.7,116.952857142857,-32.5007142857143,327.450073242188
495571.4,6404173.8,116.952857142857,-32.499693877551,329.944580078125
495571.4,6404287,116.952857142857,-32.4986734693878,332.277954101562
495571.3,6404400.1,116.952857142857,-32.4976530612245,338.327728271484
495571.3,6404513.2,116.952857142857,-32.4966326530612,342.045501708984
495571.2,6404626.3,116.952857142857,-32.495612244898,346.551086425781
495571.2,6404739.4,116.952857142857,-32.4945918367347,355.696960449219
495571.1,6404852.5,116.952857142857,-32.4935714285714,362.783752441406
495571.1,6404965.6,116.952857142857,-32.4925510204082,363.193817138672
495571,6405078.7,116.952857142857,-32.4915306122449,363.069305419922
495571,6405191.9,116.952857142857,-32.4905102040816,366.336456298828
495570.9,6405305,116.952857142857,-32.4894897959184,372.139587402344
495570.9,6405418.1,116.952857142857,-32.4884693877551,376.848388671875
495570.8,6405531.2,116.952857142857,-32.4874489795918,384.282409667969
495570.8,6405644.3,116.952857142857,-32.4864285714286,394.073455810547
495570.7,6405757.4,116.952857142857,-32.4854081632653,400.858978271484
495570.7,6405870.5,116.952857142857,-32.484387755102,401.477172851562
495570.6,6405983.7,116.952857142857,-32.4833673469388,398.551483154297
495570.6,6406096.8,116.952857142857,-32.4823469387755,394.522552490234
495570.5,6406209.9,116.952857142857,-32.4813265306123,391.550415039062
495570.5,6406323,116.952857142857,-32.480306122449,388.703979492188
495570.4,6406436.1,116.952857142857,-32.4792857142857,386.675537109375
495570.4,6406549.2,116.952857142857,-32.4782653061225,384.493957519531
495570.3,6406662.3,116.952857142857,-32.4772448979592,385.697296142578
495570.3,6406775.4,116.952857142857,-32.4762244897959,379.090942382812
495570.2,6406888.6,116.952857142857,-32.4752040816327,378.332916259766
495570.2,6407001.7,116.952857142857,-32.4741836734694,375.8603515625
495570.1,6407114.8,116.952857142857,-32.4731632653061,369.056976318359
495570.1,6407227.9,116.952857142857,-32.4721428571429,366.984832763672
495570,6407341,116.952857142857,-32.4711224489796,363.497924804688
495570,6407454.1,116.952857142857,-32.4701020408163,360.944763183594
495569.9,6407567.2,116.952857142857,-32.4690816326531,364.309265136719
495569.9,6407680.4,116.952857142857,-32.4680612244898,371.679779052734
495569.8,6407793.5,116.952857142857,-32.4670408163265,374.501495361328
495569.8,6407906.6,116.952857142857,-32.4660204081633,370.402709960938
495569.7,6408019.7,116.952857142857,-32.465,362.422302246094
495706.4,6402477.2,116.954285714286,-32.515,346.726104736328
495706.3,6402590.3,116.954285714286,-32.5139795918367,349.338745117188
495706.3,6402703.4,116.954285714286,-32.5129591836735,352.418548583984
495706.2,6402816.5,116.954285714286,-32.5119387755102,350.97216796875
495706.2,6402929.7,116.954285714286,-32.5109183673469,350.892120361328
495706.1,6403042.8,116.954285714286,-32.5098979591837,348.810760498047
495706.1,6403155.9,116.954285714286,-32.5088775510204,342.878723144531
495706,6403269,116.954285714286,-32.5078571428571,336.969696044922
495706,6403382.1,116.954285714286,-32.5068367346939,332.024536132812
495705.9,6403495.2,116.954285714286,-32.5058163265306,330.003082275391
495705.9,6403608.3,116.954285714286,-32.5047959183673,327.954406738281
495705.8,6403721.4,116.954285714286,-32.5037755102041,326.081756591797
495705.8,6403834.6,116.954285714286,-32.5027551020408,324.581451416016
495705.7,6403947.7,116.954285714286,-32.5017346938776,323.956390380859
495705.7,6404060.8,116.954285714286,-32.5007142857143,323.827575683594
495705.6,6404173.9,116.954285714286,-32.499693877551,325.068634033203
495705.6,6404287,116.954285714286,-32.4986734693878,328.255004882812
495705.5,6404400.1,116.954285714286,-32.4976530612245,337.968994140625
495705.5,6404513.2,116.954285714286,-32.4966326530612,341.998016357422
495705.4,6404626.4,116.954285714286,-32.495612244898,345.641479492188
495705.4,6404739.5,116.954285714286,-32.4945918367347,347.283508300781
495705.3,6404852.6,116.954285714286,-32.4935714285714,354.005310058594
495705.3,6404965.7,116.954285714286,-32.4925510204082,357.575775146484
495705.2,6405078.8,116.954285714286,-32.4915306122449,362.139282226562
495705.2,6405191.9,116.954285714286,-32.4905102040816,369.305938720703
495705.1,6405305,116.954285714286,-32.4894897959184,375.181884765625
495705.1,6405418.1,116.954285714286,-32.4884693877551,374.485504150391
495705,6405531.3,116.954285714286,-32.4874489795918,381.058319091797
495705,6405644.4,116.954285714286,-32.4864285714286,392.788452148438
495704.9,6405757.5,116.954285714286,-32.4854081632653,402.719421386719
495704.9,6405870.6,116.954285714286,-32.484387755102,403.645782470703
495704.8,6405983.7,116.954285714286,-32.4833673469388,400.744201660156
495704.8,6406096.8,116.954285714286,-32.4823469387755,399.930450439453
495704.8,6406209.9,116.954285714286,-32.4813265306123,397.729248046875
495704.7,6406323.1,116.954285714286,-32.480306122449,395.640563964844
495704.7,6406436.2,116.954285714286,-32.4792857142857,388.052734375
495704.6,6406549.3,116.954285714286,-32.4782653061225,375.263519287109
495704.6,6406662.4,116.954285714286,-32.4772448979592,376.478149414062
495704.5,6406775.5,116.954285714286,-32.4762244897959,371.884582519531
495704.5,6406888.6,116.954285714286,-32.4752040816327,374.192840576172
495704.4,6407001.7,116.954285714286,-32.4741836734694,374.705627441406
495704.4,6407114.8,116.954285714286,-32.4731632653061,365.357299804688
495704.3,6407228,116.954285714286,-32.4721428571429,361.852569580078
495704.3,6407341.1,116.954285714286,-32.4711224489796,356.914367675781
495704.2,6407454.2,116.954285714286,-32.4701020408163,354.962432861328
495704.2,6407567.3,116.954285714286,-32.4690816326531,359.30419921875
495704.1,6407680.4,116.954285714286,-32.4680612244898,366.722045898438
495704.1,6407793.5,116.954285714286,-32.4670408163265,370.299896240234
495704,6407906.6,116.954285714286,-32.4660204081633,370.999603271484
495704,6408019.7,116.954285714286,-32.465,364.470977783203
495840.5,6402477.3,116.955714285714,-32.515,342.73486328125
495840.5,6402590.4,116.955714285714,-32.5139795918367,348.151306152344
495840.4,6402703.5,116.955714285714,-32.5129591836735,351.407440185547
495840.4,6402816.6,116.955714285714,-32.5119387755102,349.666381835938
495840.3,6402929.7,116.955714285714,-32.5109183673469,343.665405273438
495840.3,6403042.8,116.955714285714,-32.5098979591837,340.703002929688
495840.2,6403155.9,116.955714285714,-32.5088775510204,337.79150390625
495840.2,6403269,116.955714285714,-32.5078571428571,335.788177490234
495840.2,6403382.2,116.955714285714,-32.5068367346939,332.866882324219
495840.1,6403495.3,116.955714285714,-32.5058163265306,330.252716064453
495840.1,6403608.4,116.955714285714,-32.5047959183673,328.748626708984
495840,6403721.5,116.955714285714,-32.5037755102041,327.163940429688
495840,6403834.6,116.955714285714,-32.5027551020408,323.658843994141
495839.9,6403947.7,116.955714285714,-32.5017346938776,320.155242919922
495839.9,6404060.8,116.955714285714,-32.5007142857143,324.046203613281
495839.8,6404174,116.955714285714,-32.499693877551,328.659362792969
495839.8,6404287.1,116.955714285714,-32.4986734693878,330.143493652344
495839.7,6404400.2,116.955714285714,-32.4976530612245,333.658203125
495839.7,6404513.3,116.955714285714,-32.4966326530612,337.566162109375
495839.6,6404626.4,116.955714285714,-32.495612244898,342.607971191406
495839.6,6404739.5,116.955714285714,-32.4945918367347,345.745574951172
495839.5,6404852.6,116.955714285714,-32.4935714285714,351.860534667969
495839.5,6404965.8,116.955714285714,-32.4925510204082,356.847900390625
495839.4,6405078.9,116.955714285714,-32.4915306122449,361.930084228516
495839.4,6405192,116.955714285714,-32.4905102040816,366.108856201172
495839.4,6405305.1,116.955714285714,-32.4894897959184,370.397827148438
495839.3,6405418.2,116.955714285714,-32.4884693877551,375.715240478516
495839.3,6405531.3,116.955714285714,-32.4874489795918,380.856811523438
495839.2,6405644.4,116.955714285714,-32.4864285714286,385.003479003906
495839.2,6405757.5,116.955714285714,-32.4854081632653,393.059722900391
495839.1,6405870.7,116.955714285714,-32.484387755102,400.004089355469
495839.1,6405983.8,116.955714285714,-32.4833673469388,401.846160888672
495839,6406096.9,116.955714285714,-32.4823469387755,399.952667236328
495839,6406210,116.955714285714,-32.4813265306123,393.986785888672
495838.9,6406323.1,116.955714285714,-32.480306122449,390.962707519531
495838.9,6406436.2,116.955714285714,-32.4792857142857,381.383941650391
495838.8,6406549.3,116.955714285714,-32.4782653061225,368.483795166016
495838.8,6406662.4,116.955714285714,-32.4772448979592,364.565490722656
495838.7,6406775.6,116.955714285714,-32.4762244897959,364.626098632812
495838.7,6406888.7,116.955714285714,-32.4752040816327,368.807464599609
495838.6,6407001.8,116.955714285714,-32.4741836734694,370.309936523438
495838.6,6407114.9,116.955714285714,-32.4731632653061,362.3076171875
495838.6,6407228,116.955714285714,-32.4721428571429,352.778625488281
495838.5,6407341.1,116.955714285714,-32.4711224489796,353.949615478516
495838.5,6407454.2,116.955714285714,-32.4701020408163,355.897155761719
495838.4,6407567.4,116.955714285714,-32.4690816326531,355.840911865234
495838.4,6407680.5,116.955714285714,-32.4680612244898,361.689025878906
495838.3,6407793.6,116.955714285714,-32.4670408163265,368.785217285156
495838.3,6407906.7,116.955714285714,-32.4660204081633,367.103302001953
495838.2,6408019.8,116.955714285714,-32.465,361.315124511719
495974.7,6402477.3,116.957142857143,-32.515,342.161590576172
495974.7,6402590.4,116.957142857143,-32.5139795918367,344.769378662109
495974.6,6402703.5,116.957142857143,-32.5129591836735,345.689697265625
495974.6,6402816.6,116.957142857143,-32.5119387755102,346.284271240234
495974.5,6402929.8,116.957142857143,-32.5109183673469,341.013793945312
495974.5,6403042.9,116.957142857143,-32.5098979591837,336.970489501953
495974.4,6403156,116.957142857143,-32.5088775510204,334.968841552734
495974.4,6403269.1,116.957142857143,-32.5078571428571,331.811950683594
495974.3,6403382.2,116.957142857143,-32.5068367346939,329.147277832031
495974.3,6403495.3,116.957142857143,-32.5058163265306,329.239593505859
495974.2,6403608.4,116.957142857143,-32.5047959183673,329.170593261719
495974.2,6403721.6,116.957142857143,-32.5037755102041,326.389007568359
495974.2,6403834.7,116.957142857143,-32.5027551020408,321.494018554688
495974.1,6403947.8,116.957142857143,-32.5017346938776,320
495974.1,6404060.9,116.957142857143,-32.5007142857143,322.131042480469
495974,6404174,116.957142857143,-32.499693877551,328.890045166016
495974,6404287.1,116.957142857143,-32.4986734693878,333.990142822266
495973.9,6404400.2,116.957142857143,-32.4976530612245,337.935028076172
495973.9,6404513.4,116.957142857143,-32.4966326530612,341.045501708984
495973.8,6404626.5,116.957142857143,-32.495612244898,344.823364257812
495973.8,6404739.6,116.957142857143,-32.4945918367347,347.961944580078
495973.7,6404852.7,116.957142857143,-32.4935714285714,351.613464355469
495973.7,6404965.8,116.957142857143,-32.4925510204082,356.639709472656
495973.7,6405078.9,116.957142857143,-32.4915306122449,361.156402587891
495973.6,6405192,116.957142857143,-32.4905102040816,367.216003417969
495973.6,6405305.1,116.957142857143,-32.4894897959184,368.705047607422
495973.5,6405418.3,116.957142857143,-32.4884693877551,370.060882568359
495973.5,6405531.4,116.957142857143,-32.4874489795918,373.615295410156
495973.4,6405644.5,116.957142857143,-32.4864285714286,379.321472167969
495973.4,6405757.6,116.957142857143,-32.4854081632653,385.283386230469
495973.3,6405870.7,116.957142857143,-32.484387755102,389.808563232422
495973.3,6405983.8,116.957142857143,-32.4833673469388,392.904052734375
495973.2,6406096.9,116.957142857143,-32.4823469387755,393.865386962891
495973.2,6406210.1,116.957142857143,-32.4813265306123,385.953674316406
495973.2,6406323.2,116.957142857143,-32.480306122449,379.609069824219
495973.1,6406436.3,116.957142857143,-32.4792857142857,370.680480957031
495973.1,6406549.4,116.957142857143,-32.4782653061225,361.438171386719
495973,6406662.5,116.957142857143,-32.4772448979592,355.401153564453
495973,6406775.6,116.957142857143,-32.4762244897959,353.471069335938
495972.9,6406888.7,116.957142857143,-32.4752040816327,358.733306884766
495972.9,6407001.8,116.957142857143,-32.4741836734694,358.957397460938
495972.8,6407115,116.957142857143,-32.4731632653061,353.619598388672
495972.8,6407228.1,116.957142857143,-32.4721428571429,348.277954101562
495972.7,6407341.2,116.957142857143,-32.4711224489796,351.947845458984
495972.7,6407454.3,116.957142857143,-32.4701020408163,352.472717285156
495972.7,6407567.4,116.957142857143,-32.4690816326531,355.06494140625
495972.6,6407680.5,116.957142857143,-32.4680612244898,362.162811279297
495972.6,6407793.6,116.957142857143,-32.4670408163265,367.252044677734
495972.5,6407906.7,116.957142857143,-32.4660204081633,365.435943603516
495972.5,6408019.9,116.957142857143,-32.465,362.535736083984
496108.9,6402477.4,116.958571428571,-32.515,339.962219238281
496108.8,6402590.5,116.958571428571,-32.5139795918367,341.339080810547
496108.8,6402703.6,116.958571428571,-32.5129591836735,339.938934326172
496108.7,6402816.7,116.958571428571,-32.5119387755102,339.177276611328
496108.7,6402929.8,116.958571428571,-32.5109183673469,338.479614257812
496108.7,6403042.9,116.958571428571,-32.5098979591837,338.479370117188
496108.6,6403156,116.958571428571,-32.5088775510204,336.006713867188
496108.6,6403269.2,116.958571428571,-32.5078571428571,331.728118896484
496108.5,6403382.3,116.958571428571,-32.5068367346939,326.271545410156
496108.5,6403495.4,116.958571428571,-32.5058163265306,323.502593994141
496108.4,6403608.5,116.958571428571,-32.5047959183673,324.068542480469
496108.4,6403721.6,116.958571428571,-32.5037755102041,320.147796630859
496108.4,6403834.7,116.958571428571,-32.5027551020408,319.432037353516
496108.3,6403947.8,116.958571428571,-32.5017346938776,319.568969726562
496108.3,6404061,116.958571428571,-32.5007142857143,324.899291992188
496108.2,6404174.1,116.958571428571,-32.499693877551,333.759552001953
496108.2,6404287.2,116.958571428571,-32.4986734693878,339.576019287109
496108.1,6404400.3,116.958571428571,-32.4976530612245,341.164184570312
496108.1,6404513.4,116.958571428571,-32.4966326530612,341.604553222656
496108,6404626.5,116.958571428571,-32.495612244898,344.625274658203
496108,6404739.6,116.958571428571,-32.4945918367347,348.407440185547
496108,6404852.7,116.958571428571,-32.4935714285714,351.878723144531
496107.9,6404965.9,116.958571428571,-32.4925510204082,355.87841796875
496107.9,6405079,116.958571428571,-32.4915306122449,360.336639404297
496107.8,6405192.1,116.958571428571,-32.4905102040816,363.734436035156
496107.8,6405305.2,116.958571428571,-32.4894897959184,366.722564697266
496107.7,6405418.3,116.958571428571,-32.4884693877551,367.532348632812
496107.7,6405531.4,116.958571428571,-32.4874489795918,369.372955322266
496107.6,6405644.5,116.958571428571,-32.4864285714286,373.930236816406
496107.6,6405757.7,116.958571428571,-32.4854081632653,379.270568847656
496107.6,6405870.8,116.958571428571,-32.484387755102,383.712738037109
496107.5,6405983.9,116.958571428571,-32.4833673469388,389.383758544922
496107.5,6406097,116.958571428571,-32.4823469387755,391.671356201172
496107.4,6406210.1,116.958571428571,-32.4813265306123,384.087463378906
496107.4,6406323.2,116.958571428571,-32.480306122449,373.324066162109
496107.3,6406436.3,116.958571428571,-32.4792857142857,362.022491455078
496107.3,6406549.4,116.958571428571,-32.4782653061225,352.432647705078
496107.3,6406662.6,116.958571428571,-32.4772448979592,350.946563720703
496107.2,6406775.7,116.958571428571,-32.4762244897959,350.298156738281
496107.2,6406888.8,116.958571428571,-32.4752040816327,350.553253173828
496107.1,6407001.9,116.958571428571,-32.4741836734694,349.709075927734
496107.1,6407115,116.958571428571,-32.4731632653061,343.128601074219
496107,6407228.1,116.958571428571,-32.4721428571429,341.243438720703
496107,6407341.2,116.958571428571,-32.4711224489796,344.674285888672
496106.9,6407454.3,116.958571428571,-32.4701020408163,346.978515625
496106.9,6407567.5,116.958571428571,-32.4690816326531,357.975402832031
496106.9,6407680.6,116.958571428571,-32.4680612244898,364.326019287109
496106.8,6407793.7,116.958571428571,-32.4670408163265,367.216217041016
496106.8,6407906.8,116.958571428571,-32.4660204081633,366.873107910156
496106.7,6408019.9,116.958571428571,-32.465,364.370422363281
496243.1,6402477.4,116.96,-32.515,334.561767578125
496243,6402590.5,116.96,-32.5139795918367,334.906921386719
496243,6402703.6,116.96,-32.5129591836735,333.737182617188
496242.9,6402816.8,116.96,-32.5119387755102,334.48046875
496242.9,6402929.9,116.96,-32.5109183673469,338.583190917969
496242.8,6403043,116.96,-32.5098979591837,341
496242.8,6403156.1,116.96,-32.5088775510204,337.906555175781
496242.8,6403269.2,116.96,-32.5078571428571,329.995056152344
496242.7,6403382.3,116.96,-32.5068367346939,325.536804199219
496242.7,6403495.4,116.96,-32.5058163265306,320.741851806641
496242.6,6403608.5,116.96,-32.5047959183673,319.681976318359
496242.6,6403721.7,116.96,-32.5037755102041,317.743621826172
496242.5,6403834.8,116.96,-32.5027551020408,318.432037353516
496242.5,6403947.9,116.96,-32.5017346938776,320.553039550781
496242.5,6404061,116.96,-32.5007142857143,326.962554931641
496242.4,6404174.1,116.96,-32.499693877551,333.489288330078
496242.4,6404287.2,116.96,-32.4986734693878,339.868774414062
496242.3,6404400.3,116.96,-32.4976530612245,343.331481933594
496242.3,6404513.5,116.96,-32.4966326530612,344.694274902344
496242.3,6404626.6,116.96,-32.495612244898,347.560913085938
496242.2,6404739.7,116.96,-32.4945918367347,351.974884033203
496242.2,6404852.8,116.96,-32.4935714285714,353.4609375
496242.1,6404965.9,116.96,-32.4925510204082,354.138580322266
496242.1,6405079,116.96,-32.4915306122449,356.596893310547
496242,6405192.1,116.96,-32.4905102040816,359.238433837891
496242,6405305.3,116.96,-32.4894897959184,361.222351074219
496242,6405418.4,116.96,-32.4884693877551,364.101776123047
496241.9,6405531.5,116.96,-32.4874489795918,368.823791503906
496241.9,6405644.6,116.96,-32.4864285714286,370.825744628906
496241.8,6405757.7,116.96,-32.4854081632653,372.394470214844
496241.8,6405870.8,116.96,-32.484387755102,377.379913330078
496241.7,6405983.9,116.96,-32.4833673469388,383.093414306641
496241.7,6406097,116.96,-32.4823469387755,385.001281738281
496241.7,6406210.2,116.96,-32.4813265306123,378.412384033203
496241.6,6406323.3,116.96,-32.480306122449,368.886322021484
496241.6,6406436.4,116.96,-32.4792857142857,364.067687988281
496241.5,6406549.5,116.96,-32.4782653061225,358.495788574219
496241.5,6406662.6,116.96,-32.4772448979592,355.321716308594
496241.4,6406775.7,116.96,-32.4762244897959,350.349853515625
496241.4,6406888.8,116.96,-32.4752040816327,344.832397460938
496241.4,6407001.9,116.96,-32.4741836734694,341.139678955078
496241.3,6407115.1,116.96,-32.4731632653061,336.069244384766
496241.3,6407228.2,116.96,-32.4721428571429,334.640625
496241.2,6407341.3,116.96,-32.4711224489796,337.445007324219
496241.2,6407454.4,116.96,-32.4701020408163,344.194793701172
496241.1,6407567.5,116.96,-32.4690816326531,350.652252197266
496241.1,6407680.6,116.96,-32.4680612244898,356.414184570312
496241.1,6407793.7,116.96,-32.4670408163265,363.567108154297
496241,6407906.9,116.96,-32.4660204081633,363.468170166016
496241,6408020,116.96,-32.465,360.057769775391
496377.2,6402477.5,116.961428571429,-32.515,328.976531982422
496377.2,6402590.6,116.961428571429,-32.5139795918367,329.1962890625
496377.2,6402703.7,116.961428571429,-32.5129591836735,329.393402099609
496377.1,6402816.8,116.961428571429,-32.5119387755102,330.745727539062
496377.1,6402929.9,116.961428571429,-32.5109183673469,335.203979492188
496377,6403043,116.961428571429,-32.5098979591837,339.544219970703
496377,6403156.1,116.961428571429,-32.5088775510204,336.731201171875
496376.9,6403269.3,116.961428571429,-32.5078571428571,332.849975585938
496376.9,6403382.4,116.961428571429,-32.5068367346939,329.120025634766
496376.9,6403495.5,116.961428571429,-32.5058163265306,322.542236328125
496376.8,6403608.6,116.961428571429,-32.5047959183673,319.160461425781
496376.8,6403721.7,116.961428571429,-32.5037755102041,315.650787353516
496376.7,6403834.8,116.961428571429,-32.5027551020408,317.195678710938
496376.7,6403947.9,116.961428571429,-32.5017346938776,322.637542724609
496376.7,6404061.1,116.961428571429,-32.5007142857143,327.190490722656
496376.6,6404174.2,116.961428571429,-32.499693877551,333.134796142578
496376.6,6404287.3,116.961428571429,-32.4986734693878,337.950073242188
496376.5,6404400.4,116.961428571429,-32.4976530612245,340.298553466797
496376.5,6404513.5,116.961428571429,-32.4966326530612,342.921081542969
496376.5,6404626.6,116.961428571429,-32.495612244898,343.773651123047
496376.4,6404739.7,116.961428571429,-32.4945918367347,346.462615966797
496376.4,6404852.8,116.961428571429,-32.4935714285714,349.334594726562
496376.3,6404966,116.961428571429,-32.4925510204082,351.147430419922
496376.3,6405079.1,116.961428571429,-32.4915306122449,351.479461669922
496376.3,6405192.2,116.961428571429,-32.4905102040816,353.481536865234
496376.2,6405305.3,116.961428571429,-32.4894897959184,356.861755371094
496376.2,6405418.4,116.961428571429,-32.4884693877551,359.893737792969
496376.1,6405531.5,116.961428571429,-32.4874489795918,363.741241455078
496376.1,6405644.6,116.961428571429,-32.4864285714286,365.019622802734
496376,6405757.8,116.961428571429,-32.4854081632653,369.818054199219
496376,6405870.9,116.961428571429,-32.484387755102,377.759704589844
496376,6405984,116.961428571429,-32.4833673469388,383.570526123047
496375.9,6406097.1,116.961428571429,-32.4823469387755,382.893920898438
496375.9,6406210.2,116.961428571429,-32.4813265306123,376.221832275391
496375.8,6406323.3,116.961428571429,-32.480306122449,369.644500732422
496375.8,6406436.4,116.961428571429,-32.4792857142857,364.051208496094
496375.8,6406549.5,116.961428571429,-32.4782653061225,360.664611816406
496375.7,6406662.7,116.961428571429,-32.4772448979592,354.988922119141
496375.7,6406775.8,116.961428571429,-32.4762244897959,348.253356933594
496375.6,6406888.9,116.961428571429,-32.4752040816327,342.650695800781
496375.6,6407002,116.961428571429,-32.4741836734694,338.831207275391
496375.6,6407115.1,116.961428571429,-32.4731632653061,332.661712646484
496375.5,6407228.2,116.961428571429,-32.4721428571429,328.147430419922
496375.5,6407341.3,116.961428571429,-32.4711224489796,329.435394287109
496375.4,6407454.4,116.961428571429,-32.4701020408163,332.839599609375
496375.4,6407567.6,116.961428571429,-32.4690816326531,336.813720703125
496375.4,6407680.7,116.961428571429,-32.4680612244898,341.844543457031
496375.3,6407793.8,116.961428571429,-32.4670408163265,350.050079345703
496375.3,6407906.9,116.961428571429,-32.4660204081633,353.520538330078
496375.2,6408020,116.961428571429,-32.465,352.62939453125
496511.4,6402477.5,116.962857142857,-32.515,324.498657226562
496511.4,6402590.6,116.962857142857,-32.5139795918367,325.536376953125
496511.3,6402703.7,116.962857142857,-32.5129591836735,326.85302734375
496511.3,6402816.8,116.962857142857,-32.5119387755102,330.172027587891
496511.3,6402930,116.962857142857,-32.5109183673469,334.630249023438
496511.2,6403043.1,116.962857142857,-32.5098979591837,337.058990478516
496511.2,6403156.2,116.962857142857,-32.5088775510204,337.714569091797
496511.1,6403269.3,116.962857142857,-32.5078571428571,334.489074707031
496511.1,6403382.4,116.962857142857,-32.5068367346939,330.035491943359
496511.1,6403495.5,116.962857142857,-32.5058163265306,322.637115478516
496511,6403608.6,116.962857142857,-32.5047959183673,318.160461425781
496511,6403721.8,116.962857142857,-32.5037755102041,313.641540527344
496510.9,6403834.9,116.962857142857,-32.5027551020408,315.096618652344
496510.9,6403948,116.962857142857,-32.5017346938776,320.633178710938
496510.9,6404061.1,116.962857142857,-32.5007142857143,325.616760253906
496510.8,6404174.2,116.962857142857,-32.499693877551,331.109893798828
496510.8,6404287.3,116.962857142857,-32.4986734693878,333.29736328125
496510.7,6404400.4,116.962857142857,-32.4976530612245,334.272308349609
496510.7,6404513.6,116.962857142857,-32.4966326530612,337.149444580078
496510.7,6404626.7,116.962857142857,-32.495612244898,337.067993164062
496510.6,6404739.8,116.962857142857,-32.4945918367347,339.948364257812
496510.6,6404852.9,116.962857142857,-32.4935714285714,344.008728027344
496510.5,6404966,116.962857142857,-32.4925510204082,346.427612304688
496510.5,6405079.1,116.962857142857,-32.4915306122449,348.666839599609
496510.5,6405192.2,116.962857142857,-32.4905102040816,351.42236328125
496510.4,6405305.3,116.962857142857,-32.4894897959184,355.121459960938
496510.4,6405418.5,116.962857142857,-32.4884693877551,357.474243164062
496510.3,6405531.6,116.962857142857,-32.4874489795918,360.812896728516
496510.3,6405644.7,116.962857142857,-32.4864285714286,365.339660644531
496510.3,6405757.8,116.962857142857,-32.4854081632653,368.939910888672
496510.2,6405870.9,116.962857142857,-32.484387755102,376.438751220703
496510.2,6405984,116.962857142857,-32.4833673469388,377.48291015625
496510.1,6406097.1,116.962857142857,-32.4823469387755,375.020965576172
496510.1,6406210.3,116.962857142857,-32.4813265306123,369.286224365234
496510.1,6406323.4,116.962857142857,-32.480306122449,363.152557373047
496510,6406436.5,116.962857142857,-32.4792857142857,359.757507324219
496510,6406549.6,116.962857142857,-32.4782653061225,360.498321533203
496510,6406662.7,116.962857142857,-32.4772448979592,352.784240722656
496509.9,6406775.8,116.962857142857,-32.4762244897959,348.930908203125
496509.9,6406888.9,116.962857142857,-32.4752040816327,346.352783203125
496509.8,6407002,116.962857142857,-32.4741836734694,339.253051757812
496509.8,6407115.2,116.962857142857,-32.4731632653061,331.119567871094
496509.8,6407228.3,116.962857142857,-32.4721428571429,325.992919921875
496509.7,6407341.4,116.962857142857,-32.4711224489796,326.260833740234
496509.7,6407454.5,116.962857142857,-32.4701020408163,327.473327636719
496509.6,6407567.6,116.962857142857,-32.4690816326531,329.910827636719
496509.6,6407680.7,116.962857142857,-32.4680612244898,333.3759765625
496509.6,6407793.8,116.962857142857,-32.4670408163265,337.143707275391
